id,Name,Address,Lat,Long,Number of Ratings,Restaurant Rating,Type of Restaurant,Number of Bookmarks,Price Range,Phone Number,Website,Instagram,Facebook,Timetable,url
228,MÜR Café,"Pl. de Cristino Martos, 2,Madrid,Spain,28015",40.425690,-3.712170,0,0,"['Mediterranean', 'British', 'Fusion', 'Middle Eastern', 'Spanish']",0,Moderado,+34-911399809,https://www.murcafe.com/,http://www.instagram.com/murcafe,http://facebook.com/MurCafe,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': '10:00 - 22:00', 'Thursday': '10:00 - 22:00', 'Friday': '10:00 - 22:00', 'Saturday': '10:00 - 22:00', 'Sunday': '10:00 - 21:00'}",https://www.happycow.net/reviews/muer-cafe-madrid-422088
229,Chia Chill Café,"C. del Conde Duque, 14,Madrid,Spain,28015",40.426454,-3.710996,19,4.5,"['European', 'Spanish']",85,Barato,+34-911524293,http://www.chiachillpages.com/,http://www.instagram.com/thechiachillproject,http://facebook.com/chiachillcafe,"{'Monday': '10:00 - 18:00', 'Tuesday': '10:00 - 18:00', 'Wednesday': 'Closed', 'Thursday': 'Closed', 'Friday': '10:00 - 18:00', 'Saturday': '10:00 - 18:00', 'Sunday': '10:00 - 18:00'}",https://www.happycow.net/reviews/chia-chill-cafe-madrid-284990
230,Roll Madrid,"Calle de Amaniel 23,Madrid,Spain,28015",40.427116,-3.709608,4,4.0,['American'],4,Moderado,+34-918057930,https://www.rollmadrid.com/,http://www.instagram.com/rollmadrid,http://facebook.com/RollMadridRestaurant,"{'Monday': '10:00 - 00:00', 'Tuesday': '10:00 - 00:00', 'Wednesday': '10:00 - 00:00', 'Thursday': '10:00 - 00:00', 'Friday': '10:00 - 01:00', 'Saturday': '10:00 - 01:00', 'Sunday': '10:00 - 00:00'}",https://www.happycow.net/reviews/roll-madrid-301317
231,Gioelia Cremeria - Madrid Atocha,"42 C. de Atocha,Madrid,Spain,28012",40.412764,-3.699997,1,4.0,['Italian'],6,No price range,+34-911256050,https://gioelia.com/en/ice-cream-parlor,http://www.instagram.com/gioeliacremeria_es,http://facebook.com/GioeliaCremeria.Madrid.Atocha,"{'Monday': '12:00 - 23:00', 'Tuesday': '12:00 - 23:00', 'Wednesday': '12:00 - 23:00', 'Thursday': '12:00 - 23:00', 'Friday': '12:00 - 00:30', 'Saturday': '12:00 - 00:30', 'Sunday': '12:00 - 23:00'}",https://www.happycow.net/reviews/gioelia-cremeria-madrid-atocha-363329
232,Be Beirut,"Calle de los Estudios, 3,Madrid,Spain,28012",40.412066,-3.707283,2,2.5,"['Mediterranean', 'Middle Eastern']",4,Barato,+34-674722141,No website,No instagram,http://facebook.com/Be-Beirut-2308500776143132,"{'Monday': '10:00 - 22:00', 'Tuesday': '10:00 - 22:00', 'Wednesday': '10:00 - 22:00', 'Thursday': '10:00 - 22:00', 'Friday': '10:00 - 22:00', 'Saturday': '10:00 - 22:00', 'Sunday': '10:00 - 22:00'}",https://www.happycow.net/reviews/be-beirut-madrid-213371
233,Rockade,"Calle del Almendro, 9,Madrid,Spain,28005",40.412711,-3.709627,1,4.0,"['International', 'Spanish']",4,Barato,+34-618319402,https://rockade.es/,http://www.instagram.com/rockade.bar,http://facebook.com/rockade.bilbao,"{'Monday': '18:00 - 01:00', 'Tuesday': '18:00 - 01:00', 'Wednesday': '18:00 - 01:00', 'Thursday': '18:00 - 02:00', 'Friday': '16:00 - 02:30', 'Saturday': '13:00 - 02:30', 'Sunday': '13:00 - 01:00'}",https://www.happycow.net/reviews/rockade-madrid-314688
234,SALT IN CAKE,"C. de Toledo, 47,Madrid,Spain,28005",40.412131,-3.707741,10,4.0,[],13,No price range,+34-910427956,https://saltincake.com/,http://www.instagram.com/saltincake.madrid,http://facebook.com/saltincake.madrid,"{'Monday': '11:00 - 22:00', 'Tuesday': '11:00 - 22:00', 'Wednesday': '11:00 - 22:00', 'Thursday': '11:00 - 22:00', 'Friday': '11:00 - 22:00', 'Saturday': '11:00 - 22:00', 'Sunday': '11:00 - 22:00'}",https://www.happycow.net/reviews/salt-in-cake-madrid-305081
235,The Vegan Roll,"C de Segovia, 15,Madrid,Spain,28005",40.413815,-3.711832,13,4.5,['Japanese'],33,Moderado,+34-685607037,http://theveganroll.com/,http://www.instagram.com/theveganroll,No facebook,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': '13:00 - 16:00, 19:30 - 22:30', 'Thursday': '13:00 - 16:00, 19:30 - 22:30', 'Friday': '13:00 - 16:00, 19:30 - 22:30', 'Saturday': '13:00 - 16:00, 19:30 - 22:30', 'Sunday': '13:00 - 16:00, 19:30 - 22:30'}",https://www.happycow.net/reviews/the-vegan-roll-madrid-403991
236,California Burrito La Latina,"C. del Nuncio, 19 (at Understreet Market),Madrid,Spain,28005",40.412984,-3.710356,1,2.0,"['Mexican', 'Latin']",2,Moderado,+34-915596423,https://www.californiaburrito.es/,http://www.instagram.com/californiaburrito__/,No facebook,"{'Monday': '12:00 - 17:30, 20:00 - 23:30', 'Tuesday': '12:00 - 17:00, 20:00 - 23:30', 'Wednesday': '12:00 - 17:30, 20:00 - 23:30', 'Thursday': '12:00 - 23:30', 'Friday': '11:00 - 17:00, 20:00 - 23:30', 'Saturday': '11:00 - 23:30', 'Sunday': '11:00 - 23:30'}",https://www.happycow.net/reviews/california-burrito-la-latina-madrid-388347
237,Gosto Café,"C. de la Palma, 47, Centro,Madrid,Spain,28014",40.412947,-3.699396,1,5.0,['Spanish'],0,No price range,No phone number,No website,http://www.instagram.com/gosto.cafe,No facebook,"{'Monday': '09:00 - 19:00', 'Tuesday': '09:00 - 19:00', 'Wednesday': '09:00 - 19:00', 'Thursday': '09:00 - 19:00', 'Friday': '09:30 - 19:00', 'Saturday': '09:00 - 20:00', 'Sunday': '09:30 - 20:00'}",https://www.happycow.net/reviews/gosto-cafe-madrid-408583
238,Poke Friendly La Latina,"Calle del Nuncio 19 (at Understreet Market),Madrid,Spain,28005",40.412937,-3.710313,0,0,['Western'],1,Moderado,+34-676749819,https://www.pokefriendly.com/en,http://www.instagram.com/pokefriendly,http://facebook.com/pokefriendly,"{'Monday': '00:00 - 17:00, 20:00 - 00:00', 'Tuesday': 'Closed', 'Wednesday': '00:00 - 17:00, 20:00 - 00:00', 'Thursday': '00:00 - 17:00, 20:00 - 00:00', 'Friday': '00:00 - 17:00, 20:00 - 00:00', 'Saturday': '11:30 - 00:00', 'Sunday': '11:30 - 18:00, 20:00 - 00:00'}",https://www.happycow.net/reviews/poke-friendly-la-latina-madrid-382699
239,Halderia Tutti Frutti,"Cta. de San Vicente, 22, Moncloa - Aravaca,Madrid,Spain,28008",40.420660,-3.715470,1,5.0,[],0,No price range,+34-915411074,https://www.heladeriatuttifrutti.com/,No instagram,No facebook,"{'Monday': '11:30 - 23:00', 'Tuesday': '11:30 - 23:00', 'Wednesday': '11:30 - 23:00', 'Thursday': '11:30 - 23:00', 'Friday': '11:30 - 23:30', 'Saturday': '11:30 - 23:30', 'Sunday': '11:30 - 23:30'}",https://www.happycow.net/reviews/halderia-tutti-frutti-madrid-408012
240,Delica Bistro,"Calle de Toledo, 47,Madrid,Spain,28005",40.412052,-3.707740,0,0,['International'],1,Moderado,+34-913640684,https://delicabistro.es/,http://www.instagram.com/delicabistro,No facebook,"{'Monday': '09:30 - 17:00', 'Tuesday': '09:30 - 17:00', 'Wednesday': '09:30 - 23:00', 'Thursday': '09:30 - 23:00', 'Friday': '09:30 - 23:30', 'Saturday': '09:30 - 23:30', 'Sunday': '09:30 - 19:00'}",https://www.happycow.net/reviews/delica-bistro-madrid-357920
241,Acid Bakehouse,"Calle de la Magdalena, 27,Madrid,Spain,28012",40.412474,-3.700358,14,3.5,[],9,No price range,+34-910161003,http://www.acidcafe.es/,http://www.instagram.com/acid.cafe,No facebook,"{'Monday': '08:00 - 20:00', 'Tuesday': '08:00 - 20:00', 'Wednesday': '08:00 - 20:00', 'Thursday': '08:00 - 20:00', 'Friday': '08:00 - 20:00', 'Saturday': '09:00 - 20:00', 'Sunday': '09:00 - 20:00'}",https://www.happycow.net/reviews/acid-bakehouse-madrid-288862
242,Mona Pinkerton,"Calle de los Estudios, 5,Madrid,Spain,28012",40.411907,-3.707256,28,5.0,"['Mediterranean', 'Spanish']",102,Barato,+34-918280791,http://www.monapinkerton.com/,No instagram,http://facebook.com/MonaPinkerton,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': 'Closed', 'Thursday': 'Closed', 'Friday': '20:00 - 00:00', 'Saturday': '12:30 - 00:30', 'Sunday': '12:00 - 18:00'}",https://www.happycow.net/reviews/mona-pinkerton-madrid-73355
243,DF Bar - León,"Calle León 31,Madrid,Spain",40.412897,-3.699237,2,2.5,"['International', 'Mexican']",4,Moderado,+34-914290739,http://www.dfbar.es/,No instagram,No facebook,"{'Monday': '13:30 - 00:00', 'Tuesday': '13:30 - 00:00', 'Wednesday': '13:30 - 00:00', 'Thursday': '13:30 - 00:00', 'Friday': '13:30 - 02:30', 'Saturday': '13:30 - 02:30', 'Sunday': '13:30 - 00:00'}",https://www.happycow.net/reviews/df-bar-madrid-89342
244,Pizzería Luca Brasi,"C. de Barceló (at Mercado Barceló - C/ Barceló, 6 - 2ª planta, local 306),Madrid,Spain,28004",40.426772,-3.698857,0,0,['Italian'],1,Caro,+34-613061993,http://www.pizzerialucabrasi.com/,http://www.instagram.com/pizzerialucabrasi,http://facebook.com/pizzerialucabrasi,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': '20:30 - 00:00', 'Thursday': '13:30 - 16:00, 20:30 - 00:00', 'Friday': '13:30 - 16:00', 'Saturday': 'Closed', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/pizzeria-luca-brasi-madrid-320964
245,Dirty Vegan Burgers - Taster - Maybe closed,"16 Calle de Lope de Vega,Madrid,Spain,28014",40.413601,-3.697823,1,3.0,['American'],7,Moderado,+34-902028289,https://shorturl.at/ajrs1,No instagram,No facebook,{'Horario': 'No hay horario'},https://www.happycow.net/reviews/dirty-vegan-burgers-taster-madrid-350234
246,La Pizzateca - Maybe closed,"Calle Leon 35,Madrid,Spain,28014",40.412796,-3.699283,9,4.0,['Italian'],36,Barato,+34-913693210,http://www.lapizzateca.com/,No instagram,No facebook,"{'Monday': 'Closed', 'Tuesday': '13:00 - 16:30, 19:00 - 00:00', 'Wednesday': '13:00 - 16:30, 19:00 - 00:00', 'Thursday': '13:00 - 16:30, 19:00 - 00:00', 'Friday': '13:00 - 16:30, 19:00 - 00:00', 'Saturday': '13:00 - 16:30, 19:00 - 00:00', 'Sunday': '13:00 - 16:30, 19:00 - 00:00'}",https://www.happycow.net/reviews/la-pizzateca-madrid-48976
247,La Biotika,"3 Amor de Dios,Madrid,Spain,28014",40.413260,-3.698290,58,4.0,['Spanish'],35,Moderado,+34-914290780,http://www.labiotika.es/,No instagram,http://facebook.com/labiotika,"{'Monday': '13:00 - 16:30', 'Tuesday': '13:00 - 16:30, 20:00 - 23:00', 'Wednesday': '13:00 - 16:30, 20:00 - 23:00', 'Thursday': '13:00 - 16:30, 20:00 - 23:00', 'Friday': '13:00 - 16:30, 20:00 - 23:00', 'Saturday': '13:00 - 16:30, 20:00 - 23:00', 'Sunday': '13:00 - 16:30'}",https://www.happycow.net/reviews/la-biotika-madrid-1140
248,Greta Salad Bar - Mejía Lequerica,"C. de Mejía Lequerica, 3, Centro,Madrid,Spain,28004",40.426378,-3.697931,0,0,"['Mediterranean', 'Fusion', 'Middle Eastern']",0,Moderado,+34-913540150,https://gretasaladbar.com/,http://www.instagram.com/greta.saladbar,No facebook,"{'Monday': '11:30 - 17:30', 'Tuesday': '11:30 - 18:30', 'Wednesday': '11:30 - 18:30', 'Thursday': '11:30 - 17:30', 'Friday': '11:30 - 17:30', 'Saturday': '11:30 - 17:30', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/greta-salad-bar-madrid-420685
249,A Burgers,"Calle De Lope De Vega, 16,Madrid,Spain,28014",40.413506,-3.697846,5,4.0,['American'],8,No price range,+34-518888968,http://taster.com/kitchens/a-burgers,http://www.instagram.com/aburgerskitchen,No facebook,"{'Monday': '12:30 - 15:00, 19:30 - 22:30', 'Tuesday': '12:30 - 15:00, 19:30 - 22:30', 'Wednesday': '12:30 - 15:00, 19:30 - 22:30', 'Thursday': '12:30 - 15:00, 19:30 - 22:30', 'Friday': '12:30 - 15:00, 19:30 - 22:30', 'Saturday': '12:30 - 16:30, 17:00 - 22:30', 'Sunday': '12:30 - 16:30, 17:00 - 22:30'}",https://www.happycow.net/reviews/a-burgers-madrid-203548
250,Mama Uma,"Calle Barceló, 6 (at Mejía Lequerica),Madrid,Spain,28004",40.426927,-3.698869,4,4.0,"['Asian', 'Korean']",14,Moderado,+34-914474986,http://www.mamauma.com/,No instagram,http://facebook.com/mamaumakimbaphouse,"{'Monday': 'Closed', 'Tuesday': '13:30 - 16:00, 20:30 - 23:30', 'Wednesday': '13:30 - 16:00, 20:30 - 23:30', 'Thursday': '13:30 - 16:00, 20:30 - 23:30', 'Friday': '13:30 - 16:00, 20:30 - 23:30', 'Saturday': '13:30 - 16:00, 20:30 - 23:30', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/mama-uma-madrid-215120
251,La Tuerta Funky Castizo,"C de la Cabeza, 28,Madrid,Spain,28012",40.411878,-3.701820,0,0,"['Mediterranean', 'European', 'Fusion', 'Spanish']",2,Moderado,+34-917003596,https://www.latuertafunkycastizo.com/,http://www.instagram.com/latuertafunkycastizo,http://facebook.com/latuertafunkycastizo,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': 'Closed', 'Thursday': '18:00 - 02:00', 'Friday': '18:00 - 02:00', 'Saturday': '18:00 - 02:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/la-tuerta-funky-castizo-madrid-402015
252,Choose,"Calle de Segovia 17,Madrid,Spain,28005",40.413785,-3.712377,179,5.0,"['Italian', 'Spanish']",294,Caro,+34-912873363,https://chooseristorante.com/,No instagram,http://facebook.com/chooseristorantenaturale,"{'Monday': '13:00 - 00:00', 'Tuesday': '13:00 - 00:00', 'Wednesday': '13:00 - 00:00', 'Thursday': '13:00 - 00:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 00:00'}",https://www.happycow.net/reviews/choose-madrid-204929
253,Thunder Vegan - La Latina ,"CALLE TOLEDO 51,Madrid,Spain,28005",40.411829,-3.707850,26,4.5,['American'],44,Moderado,+34-914037596,https://thunderveganfood.com/,http://www.instagram.com/thunder_vegan/?hl=es,http://facebook.com/thundervegan/?locale=es_LA,"{'Monday': '13:00 - 23:00', 'Tuesday': '13:00 - 23:00', 'Wednesday': '13:00 - 23:00', 'Thursday': 'Closed', 'Friday': '13:00 - 23:30', 'Saturday': '13:00 - 23:30', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/thunder-vegan-madrid-364712
254,La Cocina de Seve,"Centro Comercial Barcelo, Calle Barceló ,Madrid,Spain,28004",40.426851,-3.698623,1,2.0,"['Mediterranean', 'Spanish']",3,Barato,+34-635663981,http://lacocinadeseve.com/,No instagram,No facebook,"{'Monday': '10:00 - 15:30', 'Tuesday': '10:00 - 15:30', 'Wednesday': '10:00 - 15:30', 'Thursday': '10:00 - 15:30', 'Friday': '10:00 - 15:30', 'Saturday': '10:00 - 15:30', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/la-cocina-de-seve-madrid-103203
255,La Pastelería del Duque,"Calle del Duque de Alba, 14,Madrid,Spain,28012",40.411631,-3.706976,9,3.5,[],10,No price range,+34-609522510,No website,No instagram,http://facebook.com/pasteleriadelduque,"{'Monday': '08:00 - 22:30', 'Tuesday': '08:00 - 22:30', 'Wednesday': '08:00 - 22:30', 'Thursday': '08:00 - 22:30', 'Friday': '08:00 - 22:30', 'Saturday': '08:00 - 22:30', 'Sunday': '08:00 - 22:30'}",https://www.happycow.net/reviews/la-pasteleria-del-duque-madrid-230279
256,Roots LaMarca,"Calle de Fernando VI, 10, Local 4,Madrid,Spain,28004",40.424664,-3.695664,24,3.5,"['International', 'Mediterranean', 'Spanish']",25,Moderado,+34-914421229,https://rootslamarca.com/,No instagram,http://facebook.com/roots.lamarca,"{'Monday': '08:30 - 22:00', 'Tuesday': '08:30 - 22:00', 'Wednesday': '08:30 - 22:00', 'Thursday': '08:30 - 22:00', 'Friday': '08:30 - 22:00', 'Saturday': '09:00 - 22:00', 'Sunday': '09:00 - 22:00'}",https://www.happycow.net/reviews/roots-lamarca-madrid-152565
257,El Perro De Pavlov,"Costanilla de San Pedro, 5 (at Plaza de la Cebada),Madrid,Spain,28005",40.412620,-3.710612,11,4.0,"['Spanish', 'Australian']",20,Moderado,+34-669799299,No website,No instagram,http://facebook.com/elperrodepavlovcafe,"{'Monday': '16:00 - 19:00', 'Tuesday': '09:00 - 14:00, 16:00 - 19:00', 'Wednesday': '09:00 - 14:00, 16:00 - 19:00', 'Thursday': '09:00 - 14:00, 16:00 - 19:00', 'Friday': '09:00 - 14:00, 16:00 - 19:00', 'Saturday': '10:00 - 20:00', 'Sunday': '10:00 - 20:00'}",https://www.happycow.net/reviews/el-perro-de-pavlov-madrid-159982
258,LechuGO,"C/ Conde Duque 24 (at C/ Conde Duque 26, Local Frutas Prohibidas),Madrid,Spain,28015",40.427388,-3.710401,4,4.0,"['American', 'Italian', 'Mexican']",19,Barato,+34-675928868,http://www.lechugo.es/,http://www.instagram.com/lechugo_app,http://facebook.com/Veganizando-113405571350163,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': '20:00 - 23:30', 'Thursday': '20:00 - 23:30', 'Friday': '20:00 - 23:30', 'Saturday': '20:00 - 23:30', 'Sunday': '20:00 - 23:30'}",https://www.happycow.net/reviews/lechugo-madrid-290084
259,La Huerta de Almeria - La Latina,"Calle de San Millan esquina Calle Estudios,Madrid,Spain,28005",40.411550,-3.707332,34,4.0,"['International', 'Mediterranean']",55,Moderado,+34-912799254,http://huertadealmeria.com/,No instagram,http://facebook.com/lahuertadealmeria,"{'Monday': '09:00 - 00:00', 'Tuesday': '09:00 - 00:00', 'Wednesday': '09:00 - 00:00', 'Thursday': '09:00 - 00:00', 'Friday': '09:00 - 00:00', 'Saturday': '09:00 - 00:00', 'Sunday': '09:00 - 00:00'}",https://www.happycow.net/reviews/la-huerta-de-almera-madrid-80682
260,Pum Pum Bakery,"Calle de la Esgrima, 1,Madrid,Spain,28012",40.411365,-3.703948,1,3.0,"['International', 'Mediterranean', 'European']",7,No price range,No phone number,https://www.pumpumcafe.com/bakery,No instagram,http://facebook.com/Pum-Pum-Bakery-106362614313421,"{'Monday': '08:30 - 13:30', 'Tuesday': '08:30 - 13:30', 'Wednesday': '08:30 - 13:30', 'Thursday': '08:30 - 13:30', 'Friday': '08:30 - 13:30', 'Saturday': '09:00 - 15:00', 'Sunday': '09:00 - 15:00'}",https://www.happycow.net/reviews/pum-pum-bakery-madrid-230214
261,L'Origine,"Calle del Mesón de Paredes, 10,Madrid,Spain,28012",40.411260,-3.705180,3,3.5,[],2,No price range,No phone number,No website,http://www.instagram.com/lorigine.coffee,No facebook,"{'Monday': '09:00 - 20:00', 'Tuesday': '09:00 - 20:00', 'Wednesday': '09:00 - 20:00', 'Thursday': '09:00 - 20:00', 'Friday': '09:00 - 20:00', 'Saturday': '09:00 - 20:00', 'Sunday': '09:00 - 20:00'}",https://www.happycow.net/reviews/lorigine-madrid-270070
262,Domi,"Calle Costanilla de San Andrés 10 (at Plaza de la paja),Madrid,Spain,28005",40.413045,-3.711772,2,3.5,"['International', 'Western', 'Caribbean', 'Spanish', 'Latin']",21,Moderado,+34-910573842,http://www.domimadrid.com/,http://www.instagram.com/domi.lalatina,http://facebook.com/domi.lalatina,"{'Monday': '13:00 - 01:30', 'Tuesday': '13:00 - 01:30', 'Wednesday': '13:00 - 01:30', 'Thursday': '13:00 - 01:30', 'Friday': '13:00 - 01:30', 'Saturday': '13:00 - 01:30', 'Sunday': '13:00 - 12:00'}",https://www.happycow.net/reviews/domi-madrid-162961
263,Yupick Café,"Calle de Fuencarral, 104,Madrid,Spain,28004",40.428286,-3.701850,1,5.0,['Spanish'],2,No price range,+34-916651596,https://yupickcafe.es/,http://www.instagram.com/yupickcafe,No facebook,"{'Monday': '09:00 - 23:00', 'Tuesday': '09:00 - 23:00', 'Wednesday': '09:00 - 23:00', 'Thursday': '09:00 - 23:00', 'Friday': '09:00 - 23:00', 'Saturday': '09:00 - 22:00', 'Sunday': '09:00 - 23:00'}",https://www.happycow.net/reviews/yupick-cafe-madrid-408854
264,Grosso Napoletano Senza Glutine,"Calle de Fernando VI, 23,Madrid,Spain,28004",40.424820,-3.695486,5,3.5,['Italian'],5,Moderado,+34-910053943,https://www.grossonapoletano.com/,http://www.instagram.com/grosso_napoletano,http://facebook.com/grossonapoletano,"{'Monday': '13:00 - 16:00, 19:30 - 23:00', 'Tuesday': '13:00 - 16:00, 19:30 - 23:00', 'Wednesday': '13:00 - 16:00, 19:30 - 23:00', 'Thursday': '13:00 - 16:00, 19:30 - 23:00', 'Friday': '13:00 - 16:00, 19:30 - 00:00', 'Saturday': '13:00 - 16:00, 19:30 - 00:00', 'Sunday': '13:00 - 16:00, 19:30 - 23:30'}",https://www.happycow.net/reviews/grosso-napoletano-senza-glutine-madrid-311329
265,Jodidamente,"C. del Mesón de Paredes, 11,Madrid,Spain,28012",40.411240,-3.704866,0,0,['International'],0,No price range,+34-604386398,http://www.jodidamente.com/,http://www.instagram.com/jodidamentelavapies,No facebook,"{'Monday': 'Closed', 'Tuesday': '13:30 - 22:30', 'Wednesday': '13:30 - 22:30', 'Thursday': '13:30 - 22:30', 'Friday': '13:30 - 23:00', 'Saturday': '13:30 - 23:00', 'Sunday': '13:00 - 18:00'}",https://www.happycow.net/reviews/jodidamente-madrid-409287
266,Zíngara,"Plaza de las Salesas, 8,Madrid,Spain,28004",40.423742,-3.694659,6,4.0,['Middle Eastern'],11,Moderado,+34-652188063,No website,No instagram,No facebook,"{'Monday': 'Closed', 'Tuesday': '20:00 - 01:00', 'Wednesday': '20:00 - 01:00', 'Thursday': '19:00 - 02:00', 'Friday': '19:00 - 02:00', 'Saturday': '13:00 - 17:00, 19:00 - 02:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/zingara-madrid-372967
267,EatMyTrip Brunch & Dinner Madrid,"Calle Manuela Malasaña 17,Madrid,Spain,28004",40.428583,-3.703901,7,3.5,"['American', 'International', 'Mediterranean', 'Fusion', 'Australian']",5,Moderado,+34-689960975,https://eatmytrip.com/brunch-madrid-malasana,http://www.instagram.com/eatmytripmadrid,http://facebook.com/eatmytripmalasana,"{'Monday': '10:00 - 17:00', 'Tuesday': '10:00 - 17:00', 'Wednesday': '10:00 - 17:00', 'Thursday': '10:00 - 00:00', 'Friday': '10:00 - 00:00', 'Saturday': '10:00 - 00:00', 'Sunday': '10:00 - 18:00'}",https://www.happycow.net/reviews/eatmytrip-brunch-and-dinner-madrid-306251
268,Pizzería Limonzello,"Plaza de Cascorro, 1,Madrid,Spain,28005",40.411372,-3.707097,0,0,['Italian'],3,Barato,+34-914296690,No website,http://www.instagram.com/limonzellopizza_artesana,http://facebook.com/p/Limoncello-Pizzeria-100068092118086,"{'Monday': '12:00 - 01:00', 'Tuesday': '12:00 - 01:00', 'Wednesday': '12:00 - 01:00', 'Thursday': '12:00 - 01:00', 'Friday': '12:00 - 01:00', 'Saturday': '12:00 - 02:00', 'Sunday': '12:00 - 02:00'}",https://www.happycow.net/reviews/pizzeria-limonzello-madrid-356090
269,ALCHEMY,"C. de San Millán, 4,Madrid,Spain,28012",40.411489,-3.707749,1,4.0,['Spanish'],0,No price range,+34-631413272,No website,http://www.instagram.com/alchemyspecialty/,No facebook,"{'Monday': '08:00 - 19:00', 'Tuesday': '08:00 - 20:00', 'Wednesday': '08:00 - 20:00', 'Thursday': '08:00 - 20:00', 'Friday': '08:00 - 20:00', 'Saturday': '09:00 - 20:00', 'Sunday': '09:00 - 20:00'}",https://www.happycow.net/reviews/alchemy-specialty-coffee-madrid-408408
270,B-good,"Calle de San Millán, 6,Madrid,Spain,28012",40.411466,-3.707836,1,3.0,"['Asian', 'Vietnamese']",1,Barato,+34-605951977,No website,No instagram,http://facebook.com/B-Good-Madrid-110053224125516,"{'Monday': '12:00 - 16:00', 'Tuesday': '12:00 - 16:00', 'Wednesday': '12:00 - 16:00', 'Thursday': '12:00 - 16:00', 'Friday': '12:00 - 16:00', 'Saturday': '12:00 - 16:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/b-good-madrid-276182
271,Villa Capri,"Calle de Hortaleza, 118,Madrid,Spain,28004",40.426101,-3.696722,4,2.0,['Italian'],13,Moderado,+34-914416299,https://www.bigmammagroup.com/en/trattorias/villa-capri,No instagram,No facebook,"{'Monday': '13:30 - 16:00, 19:30 - 22:30', 'Tuesday': '13:30 - 16:00, 19:30 - 22:30', 'Wednesday': '13:30 - 16:00, 19:30 - 22:30', 'Thursday': '13:30 - 16:00, 19:30 - 23:00', 'Friday': '13:30 - 16:00, 19:30 - 23:00', 'Saturday': '12:30 - 16:30, 19:30 - 23:00', 'Sunday': '12:30 - 16:30, 19:30 - 22:30'}",https://www.happycow.net/reviews/villa-capri-madrid-240324
272,Dirty Joe's by Huera,"C de San Bernardo, 86,Madrid,Spain,28004",40.428679,-3.705858,2,3.5,[],0,No price range,+34-932200795,https://glovoapp.com/es/en/madrid/dirty-joes-vegan-burger-by-heura-madrid/,http://www.instagram.com/_dirtyjoes,No facebook,"{'Monday': '13:00 - 23:30', 'Tuesday': '13:00 - 19:00, 19:30 - 23:30', 'Wednesday': '13:00 - 23:30', 'Thursday': '13:00 - 19:00, 19:30 - 23:30', 'Friday': '13:00 - 23:30', 'Saturday': '13:00 - 23:30', 'Sunday': '13:00 - 23:30'}",https://www.happycow.net/reviews/dirty-joes-by-huera-madrid-413899
273,Taquería La Lupita,"Calle del Conde de Xiquena, 10,Madrid,Spain,28004",40.423185,-3.694059,2,3.5,['Mexican'],7,Moderado,+34-911526565,https://lalupita.es/,http://www.instagram.com/taquerialalupita_madrid,http://facebook.com/taquerialalupita,"{'Monday': '13:30 - 17:00, 20:00 - 00:00', 'Tuesday': '13:30 - 17:00, 20:00 - 00:00', 'Wednesday': '13:30 - 17:00, 20:00 - 00:00', 'Thursday': '13:30 - 17:00, 20:00 - 00:00', 'Friday': '13:30 - 00:00', 'Saturday': '13:30 - 00:00', 'Sunday': '13:30 - 00:00'}",https://www.happycow.net/reviews/taqueria-la-lupita-madrid-293907
274,Nuria,"Calle de Manuela Malasana, 6,Madrid,Spain,28004",40.428728,-3.703235,7,4.0,[],17,Moderado,+34-915916327,http://www.nuriarestauranteetiope.es/,No instagram,http://facebook.com/Restaurante-Et%C3%ADope-Nuria-122131384488432,"{'Monday': '11:30 - 00:00', 'Tuesday': '11:30 - 01:00', 'Wednesday': '11:30 - 01:00', 'Thursday': '11:30 - 01:00', 'Friday': '11:30 - 01:00', 'Saturday': '11:30 - 01:00', 'Sunday': '11:30 - 01:00'}",https://www.happycow.net/reviews/nuria-madrid-167211
